"host_since","host_is_superhost","neighbourhood_cleansed","room_type","accommodates","price","review_scores_rating","number_of_reviews","minimum_nights","reviews_per_month","bedrooms","beds","availability_30","last_review","license","instant_bookable","prop_type_simplified","price_4_nights"
2019-06-09,TRUE,"Top 11-15","Private room",2,90,4.9,39,1,1.47,1,2,25,2019-09-27,"yes",FALSE,"Other",360
2019-06-09,TRUE,"Top 5","Entire home/apt",4,375,4.82,11,2,0.41,2,2,0,2019-10-21,"no",FALSE,"Entire residential home",1500
2019-06-10,TRUE,"Top 5","Entire home/apt",2,140,4.9,21,3,1.4,1,3,27,2020-03-15,"yes",FALSE,"Entire rental unit",560
2013-05-26,FALSE,"Top 5","Entire home/apt",2,229,5,2,3,0.08,1,1,7,2019-08-04,"no",FALSE,"Entire rental unit",916
2019-06-11,FALSE,"Top 5","Private room",2,121,5,8,2,0.32,1,1,0,2020-02-14,"no",FALSE,"Private room in rental unit",484
2013-08-19,FALSE,"Top 5","Entire home/apt",3,220,5,3,2,0.14,1,2,0,2019-06-17,"yes",FALSE,"Entire rental unit",880
2014-07-16,TRUE,"Top 6-10","Entire home/apt",2,125,4.88,8,2,0.3,1,1,0,2021-08-05,"yes",FALSE,"Entire rental unit",500
2014-03-11,TRUE,"Top 11-15","Entire home/apt",2,107,5,12,3,0.57,1,1,0,2020-09-05,"yes",TRUE,"Entire residential home",428
2015-08-19,FALSE,"Top 11-15","Entire home/apt",4,189,5,8,3,0.32,4,5,0,2021-08-16,"yes",FALSE,"Entire townhouse",756
2019-03-27,FALSE,"Top 6-10","Hotel room",2,83,4.29,24,1,1.27,1,0,22,2021-08-01,"yes",TRUE,"Other",332
2019-03-27,FALSE,"Top 6-10","Private room",4,119,4.63,732,1,27.52,1,4,29,2021-08-18,"yes",TRUE,"Other",476
2019-06-03,FALSE,"Top 5","Entire home/apt",2,165,5,2,3,0.08,2,3,0,2019-09-16,"yes",FALSE,"Entire rental unit",660
2014-04-29,FALSE,"Top 11-15","Entire home/apt",4,275,4.8,5,3,0.19,3,3,0,2019-06-24,"no",FALSE,"Entire rental unit",1100
2014-12-17,FALSE,"Top 6-10","Entire home/apt",2,120,4.89,9,2,0.36,1,1,0,2019-11-08,"no",FALSE,"Entire rental unit",480
2014-11-02,FALSE,"Top 11-15","Entire home/apt",5,180,4.67,3,4,0.12,4,4,0,2021-07-26,"yes",FALSE,"Entire townhouse",720
2019-06-13,FALSE,"Top 5","Entire home/apt",7,389,5,4,3,0.19,4,7,27,2019-12-06,"no",FALSE,"Other",1556
2016-05-24,FALSE,"Top 5","Private room",2,90,4.8,15,1,0.65,1,1,25,2020-02-12,"yes",FALSE,"Other",360
2019-06-13,FALSE,"Remaining","Entire home/apt",4,120,4.78,9,3,0.37,1,3,0,2019-09-30,"no",FALSE,"Entire rental unit",480
2017-01-20,FALSE,"Top 6-10","Entire home/apt",2,125,5,1,2,0.04,1,1,0,2019-07-21,"no",TRUE,"Entire rental unit",500
2019-06-13,FALSE,"Top 5","Entire home/apt",6,283,5,3,3,0.12,3,6,30,2019-11-08,"no",FALSE,"Other",1132
2019-06-13,FALSE,"Top 5","Entire home/apt",4,250,5,2,4,0.08,2,3,0,2019-08-12,"no",TRUE,"Entire rental unit",1000
2019-06-13,FALSE,"Top 5","Entire home/apt",6,299,5,3,3,0.12,2,6,30,2020-01-02,"no",FALSE,"Other",1196
2019-06-13,FALSE,"Top 5","Entire home/apt",5,350,4.88,8,3,0.36,2,5,30,2020-03-12,"no",FALSE,"Other",1400
2019-06-13,FALSE,"Top 5","Entire home/apt",6,468,5,4,3,0.22,4,6,24,2019-08-21,"no",FALSE,"Other",1872
2019-06-13,FALSE,"Top 5","Entire home/apt",5,269,4.5,2,3,0.08,2,5,30,2019-09-27,"no",FALSE,"Other",1076
2019-06-13,FALSE,"Top 5","Entire home/apt",6,330,4.7,10,3,10,3,6,28,2020-01-03,"no",FALSE,"Other",1320
2015-04-09,FALSE,"Top 11-15","Entire home/apt",4,175,4.67,6,2,0.23,2,3,0,2019-08-12,"no",FALSE,"Entire rental unit",700
2017-08-30,FALSE,"Top 6-10","Entire home/apt",4,149,5,6,3,0.45,2,3,0,2021-08-19,"yes",FALSE,"Entire rental unit",596
2016-02-09,FALSE,"Top 11-15","Entire home/apt",2,65,5,8,2,0.29,1,1,0,2019-08-04,"yes",FALSE,"Entire rental unit",260
2019-06-14,FALSE,"Top 5","Entire home/apt",4,300,4.71,7,2,0.37,2,2,0,2019-12-02,"no",FALSE,"Entire rental unit",1200
2019-06-15,FALSE,"Top 5","Entire home/apt",4,320,5,6,3,0.24,2,2,26,2019-10-18,"no",FALSE,"Entire rental unit",1280
2016-11-08,FALSE,"Top 6-10","Entire home/apt",2,129,5,2,2,1.76,1,1,2,2021-07-31,"yes",FALSE,"Other",516
2016-08-21,FALSE,"Top 5","Entire home/apt",2,205,4.83,6,3,0.26,1,1,0,2019-10-21,"no",TRUE,"Entire rental unit",820
2010-09-16,FALSE,"Top 5","Entire home/apt",4,220,5,5,3,0.19,3,2,0,2019-08-24,"no",FALSE,"Entire townhouse",880
2012-09-19,FALSE,"Remaining","Private room",2,106,4.6,5,2,0.19,1,1,0,2019-10-20,"no",FALSE,"Other",424
2016-06-19,FALSE,"Top 5","Private room",2,40,4.3,10,2,0.38,1,1,0,2019-09-17,"no",FALSE,"Private room in rental unit",160
2015-04-12,FALSE,"Top 6-10","Entire home/apt",2,93,5,3,3,0.12,1,1,0,2020-03-01,"no",FALSE,"Entire rental unit",372
2016-10-30,FALSE,"Top 6-10","Entire home/apt",2,124,5,11,3,0.42,2,4,0,2021-07-16,"yes",FALSE,"Entire rental unit",496
2012-08-01,FALSE,"Top 11-15","Entire home/apt",2,125,5,4,2,0.15,1,1,28,2019-09-15,"no",FALSE,"Entire rental unit",500
2013-08-14,FALSE,"Top 6-10","Entire home/apt",4,199,5,2,3,0.08,2,3,0,2019-07-21,"no",FALSE,"Entire rental unit",796
2014-07-10,TRUE,"Top 11-15","Entire home/apt",4,81,5,24,2,0.9,2,2,6,2021-07-25,"yes",FALSE,"Entire residential home",324
2019-06-17,FALSE,"Top 6-10","Entire home/apt",2,145,4.5,16,1,0.62,1,1,6,2019-10-23,"no",TRUE,"Entire rental unit",580
2017-04-12,TRUE,"Top 6-10","Private room",2,77,4.87,72,1,2.73,1,3,12,2020-03-21,"yes",FALSE,"Private room in rental unit",308
2018-03-12,FALSE,"Top 5","Private room",2,70,4.5,2,2,0.08,1,2,0,2019-07-27,"no",FALSE,"Private room in rental unit",280
2014-07-31,FALSE,"Top 11-15","Private room",4,116,4.8,15,2,0.6,2,2,4,2019-07-28,"yes",TRUE,"Other",464
2015-04-29,FALSE,"Top 5","Entire home/apt",5,200,5,7,4,4.67,3,5,0,2021-08-04,"yes",FALSE,"Entire rental unit",800
2015-12-14,FALSE,"Top 5","Entire home/apt",3,80,4.84,20,4,0.86,1,1,0,2019-08-27,"no",FALSE,"Entire rental unit",320
2016-05-29,TRUE,"Top 5","Entire home/apt",2,350,5,4,3,0.17,1,1,2,2021-08-25,"yes",TRUE,"Entire rental unit",1400
2011-08-25,FALSE,"Remaining","Entire home/apt",4,249,4,1,2,0.04,3,4,0,2019-07-16,"no",FALSE,"Entire rental unit",996
2016-04-21,FALSE,"Top 6-10","Private room",2,65,4.5,2,1,0.09,1,1,0,2019-06-23,"no",FALSE,"Private room in rental unit",260
2019-06-18,FALSE,"Remaining","Private room",2,31,4.9,22,3,0.88,1,1,0,2019-10-09,"no",FALSE,"Private room in rental unit",124
2019-06-18,FALSE,"Top 6-10","Entire home/apt",2,100,4.73,15,3,0.67,1,1,0,2020-03-07,"no",FALSE,"Entire rental unit",400
2019-03-27,FALSE,"Top 6-10","Private room",4,141,4.45,101,1,3.89,1,4,29,2021-07-05,"yes",TRUE,"Other",564
2019-06-19,FALSE,"Top 6-10","Hotel room",4,273,5,1,1,0.05,1,2,0,2020-02-12,"yes",TRUE,"Other",1092
2018-11-11,FALSE,"Top 5","Entire home/apt",4,150,4.83,12,1,0.51,2,3,3,2019-09-09,"yes",FALSE,"Entire rental unit",600
2019-06-19,FALSE,"Top 5","Private room",4,90,4.5,10,1,0.39,2,3,7,2019-12-08,"no",TRUE,"Other",360
2019-06-19,FALSE,"Top 6-10","Private room",4,90,4,11,1,0.46,2,3,0,2019-11-30,"no",TRUE,"Other",360
2013-10-21,FALSE,"Top 5","Entire home/apt",4,150,4.91,11,2,0.49,2,2,3,2019-11-07,"yes",FALSE,"Entire rental unit",600
2017-10-27,FALSE,"Top 5","Entire home/apt",4,450,5,6,3,0.23,2,2,27,2019-10-06,"yes",FALSE,"Entire townhouse",1800
2013-08-04,TRUE,"Top 5","Private room",2,80,4.93,14,4,0.53,1,1,13,2021-08-20,"yes",FALSE,"Private room in rental unit",320
2016-12-04,FALSE,"Top 5","Private room",2,99,4,4,4,0.16,1,1,0,2019-08-31,"no",FALSE,"Other",396
2015-07-07,FALSE,"Top 11-15","Entire home/apt",2,100,4.88,8,2,0.32,1,1,0,2019-10-04,"no",FALSE,"Entire rental unit",400
2019-06-20,FALSE,"Top 5","Entire home/apt",4,300,5,7,3,0.29,3,4,0,2019-10-14,"no",FALSE,"Entire rental unit",1200
2014-03-31,FALSE,"Remaining","Entire home/apt",4,150,5,6,3,0.26,3,4,6,2020-02-17,"yes",FALSE,"Entire residential home",600
2019-06-21,FALSE,"Top 11-15","Entire home/apt",4,207,4.86,7,3,0.28,3,3,30,2019-07-19,"no",FALSE,"Entire rental unit",828
2013-01-30,FALSE,"Top 6-10","Entire home/apt",2,185,4.67,3,3,3,1,1,0,2021-07-30,"yes",TRUE,"Entire rental unit",740
2014-08-23,TRUE,"Top 5","Private room",2,52,5,10,2,0.39,1,1,0,2019-08-12,"no",TRUE,"Private room in rental unit",208
2012-11-16,FALSE,"Top 5","Entire home/apt",4,120,4.8,5,2,0.2,2,4,0,2019-08-20,"no",FALSE,"Entire rental unit",480
2015-11-29,FALSE,"Top 6-10","Entire home/apt",2,196,5,1,2,0.05,1,1,0,2020-01-02,"no",FALSE,"Entire rental unit",784
2014-04-27,FALSE,"Top 11-15","Entire home/apt",4,130,5,1,3,0.04,3,3,0,2019-08-12,"no",FALSE,"Entire residential home",520
2014-07-16,FALSE,"Top 6-10","Entire home/apt",2,116,5,4,3,0.17,1,1,0,2020-01-02,"no",TRUE,"Entire rental unit",464
2019-06-23,FALSE,"Remaining","Entire home/apt",6,110,4.75,4,3,0.15,3,2,0,2019-07-21,"no",TRUE,"Entire residential home",440
2016-08-24,TRUE,"Top 5","Entire home/apt",2,175,5,10,2,0.38,1,1,0,2019-12-30,"no",FALSE,"Entire rental unit",700
2016-07-18,FALSE,"Top 5","Entire home/apt",4,246,3,2,2,0.08,3,4,0,2019-08-09,"no",TRUE,"Entire rental unit",984
2014-04-07,FALSE,"Top 5","Entire home/apt",2,340,5,6,3,0.29,1,1,0,2020-01-19,"no",FALSE,"Entire rental unit",1360
2017-01-30,FALSE,"Top 11-15","Entire home/apt",4,191,4.6,7,2,0.26,3,2,0,2019-08-05,"no",TRUE,"Entire rental unit",764
2019-06-25,FALSE,"Top 6-10","Entire home/apt",4,175,5,6,2,0.29,3,2,0,2019-08-17,"no",FALSE,"Entire rental unit",700
2019-06-25,FALSE,"Top 5","Entire home/apt",2,225,4.5,6,2,0.24,1,1,0,2020-03-01,"no",FALSE,"Entire rental unit",900
2014-06-23,FALSE,"Top 6-10","Entire home/apt",2,130,4.38,8,2,0.32,1,1,1,2019-09-27,"no",TRUE,"Entire rental unit",520
2015-12-30,FALSE,"Top 5","Entire home/apt",4,750,5,3,2,0.12,4,4,0,2020-02-14,"no",FALSE,"Entire rental unit",3000
2013-12-18,FALSE,"Top 6-10","Private room",2,65,4.39,33,2,1.24,1,1,24,2019-08-04,"yes",TRUE,"Private room in rental unit",260
2015-06-10,FALSE,"Remaining","Entire home/apt",4,108,4.83,6,2,0.24,2,3,0,2019-10-21,"no",FALSE,"Entire rental unit",432
2013-03-07,FALSE,"Top 11-15","Entire home/apt",4,171,5,1,2,0.04,2,2,0,2019-08-07,"no",FALSE,"Entire rental unit",684
2015-07-03,FALSE,"Remaining","Entire home/apt",4,115,5,3,4,3,3,3,0,2020-08-09,"yes",TRUE,"Entire residential home",460
2019-06-26,FALSE,"Remaining","Entire home/apt",4,113,4,6,2,0.23,2,3,0,2019-07-29,"no",TRUE,"Entire rental unit",452
2019-06-26,FALSE,"Top 5","Entire home/apt",3,149,4.14,7,1,0.27,1,1,0,2020-03-09,"no",TRUE,"Entire rental unit",596
2017-03-04,FALSE,"Top 6-10","Entire home/apt",2,90,4.8,5,2,0.2,1,2,0,2019-08-02,"no",FALSE,"Entire rental unit",360
2012-06-25,FALSE,"Top 11-15","Entire home/apt",2,110,5,1,3,0.05,1,1,0,2020-01-23,"yes",FALSE,"Entire rental unit",440
2016-12-27,FALSE,"Remaining","Private room",4,60,4.67,6,1,0.24,2,2,26,2021-06-20,"no",FALSE,"Other",240
2015-07-20,FALSE,"Top 5","Entire home/apt",2,200,5,10,1,0.54,1,1,0,2019-08-18,"no",FALSE,"Entire rental unit",800
2019-03-24,FALSE,"Top 6-10","Entire home/apt",2,109,5,7,3,0.26,1,1,0,2019-10-06,"yes",FALSE,"Entire rental unit",436
2019-06-27,FALSE,"Remaining","Private room",2,65,4.23,13,1,0.5,1,1,0,2020-01-01,"no",FALSE,"Private room in rental unit",260
2015-05-08,FALSE,"Top 5","Private room",2,105,5,1,2,0.04,1,1,0,2019-09-15,"no",FALSE,"Private room in rental unit",420
2017-06-02,FALSE,"Top 5","Entire home/apt",4,250,5,1,3,0.04,2,2,0,2019-10-20,"no",FALSE,"Entire rental unit",1000
2018-08-03,FALSE,"Remaining","Private room",2,60,4.75,16,2,0.61,1,1,27,2019-07-14,"no",FALSE,"Private room in rental unit",240
2014-05-11,FALSE,"Top 6-10","Entire home/apt",2,180,5,5,3,0.2,1,2,0,2019-08-26,"no",FALSE,"Entire rental unit",720
2019-06-28,FALSE,"Top 5","Private room",2,99,4.73,22,2,0.85,1,1,0,2020-01-03,"no",FALSE,"Private room in rental unit",396
2014-11-22,FALSE,"Top 5","Entire home/apt",4,345,3.5,2,3,0.1,4,4,0,2019-10-21,"no",TRUE,"Entire rental unit",1380
2014-10-01,FALSE,"Top 11-15","Private room",2,150,5,5,3,0.23,1,1,0,2020-01-03,"no",TRUE,"Private room in rental unit",600
2016-03-11,TRUE,"Top 5","Entire home/apt",4,140,4.86,22,3,0.88,2,3,0,2020-07-07,"no",FALSE,"Entire rental unit",560
2013-04-23,FALSE,"Top 6-10","Entire home/apt",4,220,4.5,4,3,0.15,2,2,21,2020-02-25,"no",FALSE,"Entire rental unit",880
2019-06-30,FALSE,"Remaining","Entire home/apt",4,133,4.33,3,3,0.12,3,4,0,2019-08-18,"no",TRUE,"Entire residential home",532
2014-07-14,FALSE,"Top 6-10","Entire home/apt",4,115,5,3,2,0.11,3,3,0,2019-08-15,"no",FALSE,"Entire residential home",460
2014-05-05,FALSE,"Top 5","Entire home/apt",4,206,5,6,2,0.24,2,2,0,2019-08-02,"no",FALSE,"Entire residential home",824
2016-10-20,FALSE,"Top 5","Private room",4,114,3,3,1,0.15,1,3,30,2019-12-19,"no",TRUE,"Other",456
2017-09-12,FALSE,"Top 5","Entire home/apt",2,135,5,6,2,0.23,1,1,0,2019-09-16,"no",FALSE,"Entire rental unit",540
2016-07-18,FALSE,"Top 5","Entire home/apt",4,275,4.5,4,2,0.17,1,2,0,2019-09-11,"no",TRUE,"Entire rental unit",1100
2019-06-19,FALSE,"Top 6-10","Entire home/apt",4,375,4.5,4,3,0.15,2,2,28,2020-01-03,"no",FALSE,"Entire rental unit",1500
2015-07-06,FALSE,"Top 6-10","Entire home/apt",4,400,5,1,2,0.04,3,3,0,2019-07-24,"no",FALSE,"Entire residential home",1600
2014-09-12,FALSE,"Top 5","Entire home/apt",2,110,5,5,2,0.2,1,1,0,2019-08-25,"no",TRUE,"Entire rental unit",440
2013-11-08,TRUE,"Top 11-15","Entire home/apt",2,115,4.88,8,2,0.31,1,1,0,2019-10-21,"no",FALSE,"Entire rental unit",460
2014-04-17,TRUE,"Remaining","Private room",2,60,5,12,2,0.49,1,1,16,2020-02-03,"no",FALSE,"Private room in rental unit",240
2019-03-27,FALSE,"Top 5","Entire home/apt",2,229,4.83,6,2,0.25,1,1,0,2019-12-01,"no",FALSE,"Entire rental unit",916
2017-01-16,FALSE,"Top 6-10","Private room",2,70,4.35,17,1,0.66,1,1,0,2019-09-01,"no",FALSE,"Other",280
2018-07-22,FALSE,"Top 5","Private room",2,125,5,4,2,0.17,2,3,28,2019-10-05,"no",FALSE,"Private room in rental unit",500
2017-07-23,TRUE,"Remaining","Private room",2,136,5,11,2,0.42,1,1,0,2019-08-09,"no",TRUE,"Private room in rental unit",544
2012-07-25,FALSE,"Top 5","Entire home/apt",2,95,4.93,15,2,0.58,1,1,0,2019-08-14,"yes",FALSE,"Entire rental unit",380
2019-07-02,FALSE,"Top 5","Entire home/apt",4,450,5,5,1,0.19,3,4,0,2019-07-23,"yes",FALSE,"Entire rental unit",1800
2017-07-23,TRUE,"Remaining","Entire home/apt",4,136,5,3,2,0.13,2,2,0,2019-10-20,"no",TRUE,"Entire rental unit",544
2014-03-06,FALSE,"Top 6-10","Entire home/apt",4,115,5,9,3,0.38,1,1,0,2021-08-28,"yes",FALSE,"Entire rental unit",460
2014-02-26,FALSE,"Top 6-10","Entire home/apt",2,160,4.8,5,2,0.21,1,1,0,2019-09-21,"no",FALSE,"Entire rental unit",640
2019-07-02,FALSE,"Top 5","Entire home/apt",2,145,5,5,3,0.2,1,1,7,2019-08-10,"yes",TRUE,"Entire rental unit",580
2014-06-04,FALSE,"Top 5","Entire home/apt",4,430,5,3,2,0.13,1,2,28,2019-08-27,"no",FALSE,"Entire rental unit",1720
2012-06-16,FALSE,"Top 11-15","Entire home/apt",4,175,5,2,4,0.08,3,2,0,2019-08-07,"no",FALSE,"Other",700
2015-05-18,FALSE,"Remaining","Private room",4,89,4.56,9,1,0.36,2,0,0,2019-10-24,"yes",FALSE,"Private room in rental unit",356
2019-07-03,FALSE,"Top 11-15","Entire home/apt",4,120,4.71,7,4,0.27,2,2,0,2021-07-08,"yes",TRUE,"Entire rental unit",480
2019-07-03,FALSE,"Top 11-15","Entire home/apt",2,110,5,1,2,0.04,1,1,0,2019-07-09,"no",FALSE,"Entire rental unit",440
2019-07-03,TRUE,"Top 5","Entire home/apt",4,199,5,11,2,0.78,2,2,0,2019-10-29,"yes",FALSE,"Entire rental unit",796
2019-07-03,TRUE,"Top 6-10","Entire home/apt",4,150,4.69,39,2,1.52,2,4,0,2019-07-22,"no",TRUE,"Entire rental unit",600
2019-07-03,FALSE,"Top 5","Entire home/apt",4,130,4.5,2,2,0.08,4,4,0,2019-07-31,"no",FALSE,"Entire residential home",520
2019-01-09,FALSE,"Top 5","Entire home/apt",4,165,5,3,2,0.13,1,4,0,2019-08-18,"no",FALSE,"Entire rental unit",660
2018-06-27,FALSE,"Top 5","Entire home/apt",4,289,4.8,16,2,1.27,2,3,13,2020-02-08,"no",FALSE,"Other",1156
2012-09-26,FALSE,"Top 6-10","Entire home/apt",2,125,5,4,4,0.15,2,3,0,2021-08-13,"yes",FALSE,"Entire rental unit",500
2019-07-03,FALSE,"Top 11-15","Entire home/apt",2,175,4.33,3,3,0.11,1,1,29,2019-08-18,"no",FALSE,"Entire rental unit",700
2017-12-28,FALSE,"Top 11-15","Entire home/apt",4,160,4.83,7,2,0.34,2,1,0,2019-09-16,"no",FALSE,"Entire residential home",640
2015-10-08,FALSE,"Top 6-10","Entire home/apt",4,170,4,2,3,0.08,2,2,0,2019-07-31,"no",FALSE,"Entire rental unit",680
2013-08-16,FALSE,"Top 6-10","Entire home/apt",2,180,4.8,5,2,0.2,1,1,0,2020-02-21,"no",FALSE,"Entire rental unit",720
2019-02-05,FALSE,"Top 11-15","Entire home/apt",5,150,4.93,14,2,0.54,3,2,0,2019-09-29,"no",FALSE,"Entire residential home",600
2014-06-21,TRUE,"Top 6-10","Entire home/apt",2,95,5,6,3,0.23,1,2,0,2019-08-15,"no",FALSE,"Entire rental unit",380
2019-07-04,FALSE,"Top 5","Entire home/apt",2,200,4.5,2,3,0.08,1,4,0,2019-08-17,"no",TRUE,"Entire rental unit",800
2015-06-11,FALSE,"Top 5","Entire home/apt",2,250,5,5,1,0.2,1,1,0,2020-01-01,"no",TRUE,"Entire rental unit",1000
2014-08-17,FALSE,"Remaining","Entire home/apt",4,165,5,2,2,0.08,3,3,0,2019-07-29,"no",FALSE,"Entire residential home",660
2015-03-22,TRUE,"Top 5","Private room",3,106,4.94,107,2,4.11,1,2,14,2021-07-10,"yes",TRUE,"Other",424
2015-03-02,FALSE,"Top 11-15","Entire home/apt",2,88,5,6,3,0.41,1,1,0,2019-08-18,"no",FALSE,"Entire rental unit",352
2013-06-19,FALSE,"Top 11-15","Entire home/apt",4,120,5,7,3,0.34,2,2,0,2019-09-13,"no",FALSE,"Entire residential home",480
2018-12-06,FALSE,"Top 11-15","Entire home/apt",2,120,5,2,3,0.08,1,1,0,2019-08-07,"no",FALSE,"Entire rental unit",480
2014-02-04,FALSE,"Top 6-10","Entire home/apt",2,140,5,2,2,0.08,1,1,0,2019-08-02,"no",FALSE,"Entire rental unit",560
2019-07-05,FALSE,"Top 6-10","Entire home/apt",2,99,4.5,6,2,6,1,1,0,2021-08-22,"no",FALSE,"Entire rental unit",396
2017-03-06,FALSE,"Top 5","Entire home/apt",3,141,5,5,2,0.2,1,1,26,2021-08-12,"yes",FALSE,"Other",564
2019-06-21,FALSE,"Top 6-10","Entire home/apt",2,150,5,3,1,0.12,1,1,0,2019-09-08,"no",TRUE,"Entire rental unit",600
2013-06-04,FALSE,"Top 5","Entire home/apt",2,155,4.88,8,2,0.38,1,2,0,2020-01-01,"no",FALSE,"Entire rental unit",620
2014-07-28,FALSE,"Top 6-10","Entire home/apt",3,200,4.75,4,2,0.16,1,1,0,2019-10-21,"no",FALSE,"Entire rental unit",800
2015-03-21,TRUE,"Top 6-10","Private room",2,73,4.89,70,2,2.73,1,1,0,2020-06-22,"no",FALSE,"Private room in rental unit",292
2011-10-05,FALSE,"Top 6-10","Entire home/apt",2,122,5,1,2,0.05,1,1,0,2020-01-02,"no",FALSE,"Entire rental unit",488
2019-07-07,FALSE,"Top 6-10","Entire home/apt",2,240,4.38,8,3,0.35,1,1,23,2020-08-09,"no",FALSE,"Entire rental unit",960
2019-07-07,FALSE,"Top 5","Entire home/apt",2,150,5,12,3,0.58,1,1,0,2021-08-01,"no",TRUE,"Entire rental unit",600
2017-03-21,FALSE,"Top 5","Entire home/apt",2,373,4,2,1,0.08,1,1,0,2019-09-30,"no",TRUE,"Entire rental unit",1492
2019-07-07,TRUE,"Top 6-10","Entire home/apt",4,165,4.89,9,2,0.38,2,3,0,2019-11-01,"no",FALSE,"Entire rental unit",660
2012-10-06,FALSE,"Top 5","Entire home/apt",2,135,5,3,3,0.12,1,1,0,2019-10-06,"no",FALSE,"Other",540
2015-02-04,FALSE,"Top 6-10","Entire home/apt",2,170,5,5,2,0.19,1,1,0,2019-09-15,"no",FALSE,"Entire rental unit",680
2015-11-06,FALSE,"Top 6-10","Entire home/apt",4,225,4.75,4,2,0.16,2,3,0,2019-10-20,"yes",TRUE,"Entire rental unit",900
2013-10-30,FALSE,"Top 11-15","Entire home/apt",5,100,5,2,4,0.15,3,3,0,2019-07-30,"no",FALSE,"Entire residential home",400
2014-07-17,FALSE,"Top 6-10","Entire home/apt",4,293,5,8,2,0.31,3,3,1,2019-08-07,"yes",FALSE,"Entire rental unit",1172
2019-07-08,FALSE,"Top 5","Entire home/apt",3,90,5,2,2,0.08,2,2,0,2019-09-19,"no",FALSE,"Entire rental unit",360
2019-07-08,FALSE,"Top 5","Entire home/apt",4,250,5,3,2,0.12,2,4,0,2019-12-30,"no",TRUE,"Entire townhouse",1000
2016-08-10,FALSE,"Top 6-10","Entire home/apt",4,220,5,3,2,0.12,3,3,0,2020-07-25,"no",FALSE,"Entire rental unit",880
2017-04-18,FALSE,"Top 6-10","Private room",2,100,5,4,2,0.16,1,1,0,2019-11-04,"no",FALSE,"Private room in rental unit",400
2012-11-26,FALSE,"Top 6-10","Entire home/apt",3,210,5,2,2,0.08,2,1,0,2020-01-02,"no",FALSE,"Entire rental unit",840
2012-08-03,FALSE,"Top 5","Private room",2,100,4.17,6,1,0.24,1,1,0,2019-09-08,"no",TRUE,"Private room in rental unit",400
2014-10-17,FALSE,"Remaining","Entire home/apt",4,89,4.85,14,2,0.55,1,2,0,2019-07-22,"yes",FALSE,"Entire rental unit",356
2019-07-09,FALSE,"Top 5","Entire home/apt",4,318,5,3,2,0.12,3,5,0,2019-08-18,"no",TRUE,"Entire townhouse",1272
2016-08-14,FALSE,"Top 6-10","Entire home/apt",4,319,5,9,2,0.35,2,2,0,2021-09-07,"yes",FALSE,"Entire rental unit",1276
2016-08-10,FALSE,"Top 5","Entire home/apt",4,200,4.88,8,3,0.31,2,2,0,2021-07-26,"yes",FALSE,"Other",800
2015-01-12,FALSE,"Top 11-15","Entire home/apt",4,250,4.75,4,3,0.16,2,4,27,2019-08-09,"no",FALSE,"Entire rental unit",1000
2016-07-05,FALSE,"Top 11-15","Entire home/apt",2,100,5,4,2,0.16,1,1,0,2019-09-29,"no",FALSE,"Entire rental unit",400
2016-07-25,FALSE,"Top 6-10","Entire home/apt",2,100,3.5,4,3,0.16,1,1,0,2019-08-26,"no",TRUE,"Entire rental unit",400
2013-06-20,FALSE,"Top 5","Entire home/apt",2,180,4.86,7,2,0.27,1,1,0,2019-10-21,"yes",FALSE,"Entire rental unit",720
2014-04-04,FALSE,"Top 5","Entire home/apt",4,275,5,5,3,0.22,4,4,12,2019-08-20,"yes",FALSE,"Entire rental unit",1100
2015-04-22,TRUE,"Top 5","Private room",2,110,5,18,2,0.78,1,4,4,2021-08-01,"yes",FALSE,"Other",440
2018-11-17,FALSE,"Top 5","Entire home/apt",5,175,5,3,2,0.22,2,3,0,2019-08-19,"no",FALSE,"Other",700
2015-10-20,TRUE,"Top 6-10","Private room",2,88,4.93,15,2,0.59,1,1,0,2019-09-15,"no",FALSE,"Private room in rental unit",352
2019-07-03,TRUE,"Top 6-10","Entire home/apt",4,150,4.64,36,2,1.38,2,4,0,2021-08-08,"no",TRUE,"Entire rental unit",600
2014-04-19,FALSE,"Top 5","Entire home/apt",4,195,5,1,4,0.04,3,3,0,2019-08-08,"no",FALSE,"Entire residential home",780
2019-01-21,TRUE,"Top 5","Hotel room",2,157,4.84,44,1,3.01,1,1,8,2021-09-03,"no",TRUE,"Other",628
2017-05-15,FALSE,"Top 5","Entire home/apt",4,130,4.33,12,2,0.47,2,2,0,2021-07-15,"yes",TRUE,"Entire rental unit",520
2019-07-11,TRUE,"Top 11-15","Entire home/apt",4,220,4.86,14,3,0.57,2,4,0,2019-11-23,"no",FALSE,"Entire rental unit",880
2015-04-20,FALSE,"Top 5","Entire home/apt",4,130,4.63,8,3,0.32,2,2,0,2019-10-02,"no",FALSE,"Entire rental unit",520
2019-04-08,TRUE,"Top 6-10","Entire home/apt",2,125,5,12,3,0.48,1,2,11,2019-09-29,"yes",FALSE,"Other",500
2018-11-14,FALSE,"Top 6-10","Private room",3,50,4.21,34,3,1.35,1,2,0,2019-11-06,"no",TRUE,"Private room in rental unit",200
2019-07-11,TRUE,"Top 11-15","Entire home/apt",4,125,4.83,18,2,0.72,1,2,0,2019-08-29,"no",FALSE,"Entire rental unit",500
2019-07-04,FALSE,"Top 6-10","Entire home/apt",3,110,4.93,15,1,0.63,1,1,0,2021-05-15,"yes",TRUE,"Entire rental unit",440
